Date,Timestamp,Open,High,Low,Close,Volume
2023-07-14,00:00:00,215.0,222.0,200.6,202.65,30232142
2023-07-17,00:00:00,203.0,206.25,192.5,200.3,5901876
2023-07-18,00:00:00,199.0,203.3,193.5,195.15,2018980
2023-07-19,00:00:00,196.0,197.45,192.2,192.6,1124340
2023-07-20,00:00:00,191.5,192.5,180.7,182.1,2141732
2023-07-21,00:00:00,181.0,190.9,179.2,187.5,2807828
2023-07-24,00:00:00,187.65,191.0,182.5,185.75,1969514
2023-07-25,00:00:00,187.4,189.65,185.0,188.8,1014816
2023-07-26,00:00:00,189.5,195.95,189.2,191.7,1702416
2023-07-27,00:00:00,192.25,193.5,190.25,192.3,571040
2023-07-28,00:00:00,192.3,209.0,192.0,207.0,4297024
2023-07-31,00:00:00,209.2,213.0,206.5,207.6,2198476
2023-08-01,00:00:00,208.0,209.9,202.5,203.4,1029376
2023-08-02,00:00:00,202.45,204.2,193.9,195.55,1491660
2023-08-03,00:00:00,198.4,198.4,192.1,193.5,700610
2023-08-04,00:00:00,195.35,199.8,195.0,197.0,536828
2023-08-07,00:00:00,198.85,201.5,195.75,197.0,393822
2023-08-08,00:00:00,198.0,198.9,194.3,196.5,527138
2023-08-09,00:00:00,196.2,203.4,193.9,200.3,772356
2023-08-10,00:00:00,199.2,207.85,193.0,194.85,1699122
2023-08-11,00:00:00,195.95,201.6,194.05,198.6,1082594
2023-08-14,00:00:00,199.95,205.2,195.6,203.0,950398
2023-08-16,00:00:00,204.9,206.7,198.0,199.0,1099960
2023-08-17,00:00:00,201.5,204.0,198.1,202.75,844184
2023-08-18,00:00:00,205.0,212.1,202.75,203.5,2019334
2023-08-21,00:00:00,207.5,209.85,200.55,206.1,1337782
2023-08-22,00:00:00,206.5,209.35,205.1,206.7,798986
2023-08-23,00:00:00,208.25,216.15,206.2,209.2,2165990
2023-08-24,00:00:00,210.4,213.5,209.5,211.3,855058
2023-08-25,00:00:00,210.3,211.4,205.6,207.6,799932
2023-08-28,00:00:00,209.9,211.8,205.55,206.8,465914
2023-08-29,00:00:00,208.95,209.2,201.75,202.3,538590
2023-08-30,00:00:00,204.2,205.1,200.0,202.8,458644
2023-08-31,00:00:00,204.0,207.2,200.0,203.55,729542
2023-09-01,00:00:00,204.5,206.25,202.15,204.05,386904
