Date,Timestamp,Open,High,Low,Close,Volume
2015-04-01,00:00:00,287.0,290.0,282.0,285.3,1235
2015-04-06,00:00:00,288.0,290.1,283.0,286.0,4665
2015-04-07,00:00:00,285.0,287.0,280.1,285.0,27267
2015-04-08,00:00:00,298.0,298.0,282.39,284.7,40718
2015-04-09,00:00:00,289.89,290.0,280.2,285.0,2110
2015-04-10,00:00:00,280.0,290.0,280.0,289.1,10840
2015-04-13,00:00:00,282.1,288.89,278.0,280.5,42493
2015-04-15,00:00:00,285.1,293.5,280.6,289.39,9163
2015-04-16,00:00:00,294.5,297.0,288.0,290.5,7037
2015-04-17,00:00:00,290.0,310.0,290.0,294.2,7928
2015-04-20,00:00:00,296.0,301.0,294.0,295.2,4002
2015-04-21,00:00:00,294.1,294.1,288.0,289.1,636
2015-04-22,00:00:00,299.39,299.8,282.5,288.2,4108
2015-04-23,00:00:00,293.0,293.0,285.0,285.0,1755
2015-04-24,00:00:00,285.0,286.0,275.0,275.0,2152
2015-04-27,00:00:00,270.0,270.0,253.0,262.2,5078
2015-04-28,00:00:00,259.39,266.0,259.39,264.0,1299
2015-04-29,00:00:00,256.3,269.89,256.3,262.7,4120
2015-04-30,00:00:00,263.1,269.0,258.0,260.7,3006
2015-05-04,00:00:00,255.0,275.0,255.0,260.0,6338
2015-05-05,00:00:00,269.8,269.89,261.1,264.2,7462
2015-05-06,00:00:00,263.0,264.89,251.1,254.7,5103
2015-05-07,00:00:00,254.5,262.0,254.5,256.1,2936
2015-05-08,00:00:00,263.8,263.89,258.2,258.6,1593
2015-05-11,00:00:00,258.6,267.8,256.0,265.2,4774
2015-05-12,00:00:00,261.3,267.89,260.0,261.6,1900
2015-05-13,00:00:00,264.2,264.2,259.0,260.39,4909
2015-05-14,00:00:00,262.5,274.8,259.0,268.3,2913
2015-05-15,00:00:00,270.0,311.89,268.0,295.0,5989
2015-05-18,00:00:00,300.0,319.0,290.1,292.6,2989
2015-05-19,00:00:00,293.0,293.0,281.5,283.0,7751
2015-05-20,00:00:00,290.0,290.0,280.0,280.89,2417
2015-05-21,00:00:00,288.6,288.6,277.0,282.5,2620
2015-05-22,00:00:00,278.8,286.0,275.1,279.8,6797
2015-05-25,00:00:00,275.1,313.0,275.1,299.2,15798
2015-05-26,00:00:00,309.0,317.0,300.0,302.3,10050
2015-05-27,00:00:00,300.0,300.0,290.0,290.3,1621
2015-05-28,00:00:00,296.0,299.0,286.7,293.39,3923
2015-05-29,00:00:00,311.0,320.0,294.0,299.0,40200
2015-06-01,00:00:00,300.0,303.89,285.0,286.0,16510
2015-06-02,00:00:00,282.5,298.39,278.39,280.0,12743
2015-06-03,00:00:00,279.1,283.8,268.0,269.8,7646
2015-06-04,00:00:00,263.0,275.2,263.0,270.0,5114
2015-06-05,00:00:00,266.2,272.6,252.5,257.8,17245
2015-06-08,00:00:00,254.0,269.0,254.0,260.7,4821
2015-06-09,00:00:00,255.6,265.0,250.1,251.2,8092
2015-06-10,00:00:00,262.0,263.0,253.2,258.0,4153
2015-06-11,00:00:00,266.89,269.0,260.0,263.2,5885
2015-06-12,00:00:00,266.0,267.89,257.1,263.6,972
2015-06-15,00:00:00,266.89,268.0,265.0,265.1,1896
2015-06-16,00:00:00,266.1,271.8,266.1,268.39,4444
2015-06-17,00:00:00,266.6,289.5,266.3,288.6,9557
2015-06-18,00:00:00,289.89,290.0,279.5,280.3,6871
2015-06-19,00:00:00,271.0,286.0,271.0,284.5,3480
2015-06-22,00:00:00,288.7,297.0,287.2,289.39,16943
2015-06-23,00:00:00,289.89,290.0,285.5,286.7,3373
2015-06-24,00:00:00,282.7,286.89,277.2,279.7,4660
2015-06-25,00:00:00,282.89,286.89,280.39,286.1,2755
2015-06-26,00:00:00,289.5,290.0,278.2,281.89,4080
2015-06-29,00:00:00,282.0,282.7,275.0,282.39,482
2015-06-30,00:00:00,279.0,283.0,274.0,282.6,3099
2015-07-01,00:00:00,284.89,285.89,281.0,284.2,1475
2015-07-02,00:00:00,285.0,289.89,278.1,279.39,3548
2015-07-03,00:00:00,286.89,289.89,282.0,286.39,6868
2015-07-06,00:00:00,286.39,314.0,284.89,309.6,42912
2015-07-07,00:00:00,315.0,319.89,294.3,295.0,16618
