SYMBOL,TOKEN,EXCHANGE,MARKET CAP,TIME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,VOLUME
GILLETTE,1576,NSE,Small Cap,2024-12-31 12:15:00,9408.85,9594.60,9332.50,9535.00,15334
GILLETTE,1576,NSE,Small Cap,2024-12-30 11:15:00,9350.30,9950.10,9274.55,9396.05,31055
GILLETTE,1576,NSE,Small Cap,2024-12-27 14:30:00,9351.70,9490.00,9291.00,9350.30,8579
GILLETTE,1576,NSE,Small Cap,2024-12-26 13:30:00,9405.00,9454.50,9260.25,9356.35,12660
GILLETTE,1576,NSE,Small Cap,2024-12-24 11:30:00,9377.80,9983.00,9302.00,9405.00,69918
GILLETTE,1576,NSE,Small Cap,2024-12-23 10:30:00,9015.70,9389.95,9008.15,9385.00,37960
GILLETTE,1576,NSE,Small Cap,2024-12-20 13:45:00,9486.90,9488.30,9002.30,9007.50,24647
GILLETTE,1576,NSE,Small Cap,2024-12-19 12:45:00,9689.55,9740.00,9474.55,9489.80,9551
GILLETTE,1576,NSE,Small Cap,2024-12-18 11:45:00,9762.70,9822.95,9615.30,9690.40,15639
GILLETTE,1576,NSE,Small Cap,2024-12-17 10:45:00,9743.15,9865.00,9616.85,9762.00,22553
GILLETTE,1576,NSE,Small Cap,2024-12-16 09:45:00,9804.20,9900.00,9713.05,9735.95,18751
GILLETTE,1576,NSE,Small Cap,2024-12-13 13:00:00,9628.00,9836.50,9548.05,9813.00,19734
GILLETTE,1576,NSE,Small Cap,2024-12-12 12:00:00,9832.45,9850.50,9621.35,9624.10,21391
GILLETTE,1576,NSE,Small Cap,2024-12-11 11:00:00,10078.95,10113.35,9813.95,9829.10,16351
GILLETTE,1576,NSE,Small Cap,2024-12-10 10:00:00,10007.25,10182.95,9948.25,10069.35,34013
GILLETTE,1576,NSE,Small Cap,2024-12-09 15:15:00,9855.75,10009.00,9793.75,9998.10,6135
GILLETTE,1576,NSE,Small Cap,2024-12-06 12:15:00,9992.25,10034.95,9782.15,9850.20,26228
GILLETTE,1576,NSE,Small Cap,2024-12-05 11:15:00,10055.00,10611.85,9950.10,9996.20,124170
GILLETTE,1576,NSE,Small Cap,2024-12-04 10:15:00,9850.45,10099.80,9758.50,10055.45,32834
GILLETTE,1576,NSE,Small Cap,2024-12-03 09:15:00,9756.85,9899.95,9731.20,9843.80,22515
GILLETTE,1576,NSE,Small Cap,2024-12-02 14:30:00,9825.00,9898.75,9720.05,9755.00,6779
GILLETTE,1576,NSE,Small Cap,2024-11-29 11:30:00,9647.95,9935.00,9634.70,9821.25,37285
GILLETTE,1576,NSE,Small Cap,2024-11-28 10:30:00,9740.00,9875.85,9610.35,9646.00,30160
GILLETTE,1576,NSE,Small Cap,2024-11-27 09:30:00,9887.05,10350.00,9741.00,9748.90,59127
GILLETTE,1576,NSE,Small Cap,2024-11-26 14:45:00,10100.00,10100.50,9851.05,9883.15,16184
GILLETTE,1576,NSE,Small Cap,2024-11-25 13:45:00,10160.00,10666.00,10005.55,10100.00,253111
GILLETTE,1576,NSE,Small Cap,2024-11-22 10:45:00,9195.00,10170.00,9185.25,10155.80,130648
