SYMBOL,TOKEN,EXCHANGE,MARKET CAP,TIME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,VOLUME
HUDCO,20825,NSE,Mid Cap,2024-10-11 12:30:00,222.81,223.85,221.80,222.80,987519
HUDCO,20825,NSE,Mid Cap,2024-10-10 11:30:00,227.70,228.49,221.01,222.95,3731889
HUDCO,20825,NSE,Mid Cap,2024-10-09 10:30:00,229.01,229.75,224.75,227.75,3658532
HUDCO,20825,NSE,Mid Cap,2024-10-08 09:30:00,216.92,230.60,214.08,229.19,9369104
HUDCO,20825,NSE,Mid Cap,2024-10-07 14:45:00,211.34,217.35,208.44,216.91,2371727
HUDCO,20825,NSE,Mid Cap,2024-10-04 11:45:00,227.99,229.32,207.82,211.23,11077617
HUDCO,20825,NSE,Mid Cap,2024-10-03 10:45:00,231.30,231.72,220.00,227.90,5538552
HUDCO,20825,NSE,Mid Cap,2024-10-01 15:00:00,235.13,238.00,229.17,231.34,2448880
HUDCO,20825,NSE,Mid Cap,2024-09-30 14:00:00,241.40,243.10,234.00,235.08,5912493
HUDCO,20825,NSE,Mid Cap,2024-09-27 11:00:00,234.65,242.45,233.10,241.35,10489197
HUDCO,20825,NSE,Mid Cap,2024-09-26 10:00:00,233.30,241.90,233.10,234.75,6389395
HUDCO,20825,NSE,Mid Cap,2024-09-25 15:15:00,237.00,239.05,232.35,233.20,1684865
HUDCO,20825,NSE,Mid Cap,2024-09-24 14:15:00,243.45,243.45,236.40,237.15,4335831
HUDCO,20825,NSE,Mid Cap,2024-09-23 13:15:00,246.60,247.50,242.10,243.50,6203454
HUDCO,20825,NSE,Mid Cap,2024-09-20 10:15:00,233.20,252.85,232.80,246.50,43396397
HUDCO,20825,NSE,Mid Cap,2024-09-19 09:15:00,242.25,243.50,228.25,233.15,16041490
HUDCO,20825,NSE,Mid Cap,2024-09-18 14:30:00,241.65,242.15,240.10,242.15,935959
HUDCO,20825,NSE,Mid Cap,2024-09-17 13:30:00,243.20,252.25,241.00,241.75,9317916
HUDCO,20825,NSE,Mid Cap,2024-09-16 12:30:00,248.85,249.80,242.55,243.30,5325329
HUDCO,20825,NSE,Mid Cap,2024-09-13 09:30:00,253.00,255.90,247.80,248.80,8186243
HUDCO,20825,NSE,Mid Cap,2024-09-12 14:45:00,253.30,254.85,249.40,253.10,2434616
HUDCO,20825,NSE,Mid Cap,2024-09-11 13:45:00,248.80,256.90,245.10,253.45,13374024
HUDCO,20825,NSE,Mid Cap,2024-09-10 12:45:00,252.15,257.15,248.30,248.85,7279322
HUDCO,20825,NSE,Mid Cap,2024-09-09 11:45:00,251.15,256.05,248.05,252.10,7820749
HUDCO,20825,NSE,Mid Cap,2024-09-06 15:00:00,253.60,258.45,246.30,251.10,7988291
HUDCO,20825,NSE,Mid Cap,2024-09-05 14:00:00,262.90,264.45,253.10,253.45,9227151
HUDCO,20825,NSE,Mid Cap,2024-09-04 13:00:00,265.80,269.45,261.30,263.00,7705868
HUDCO,20825,NSE,Mid Cap,2024-09-03 12:00:00,273.25,274.20,265.25,265.70,6698077
HUDCO,20825,NSE,Mid Cap,2024-09-02 11:00:00,275.65,276.90,272.60,273.30,7356206
HUDCO,20825,NSE,Mid Cap,2024-08-30 14:15:00,289.40,289.80,274.40,275.80,22536195
HUDCO,20825,NSE,Mid Cap,2024-08-29 13:15:00,287.00,297.70,285.35,289.55,13571786
HUDCO,20825,NSE,Mid Cap,2024-08-28 12:15:00,287.35,299.70,285.20,287.20,39137882
HUDCO,20825,NSE,Mid Cap,2024-08-27 11:15:00,280.20,287.95,277.90,287.30,8987209
HUDCO,20825,NSE,Mid Cap,2024-08-26 10:15:00,282.10,282.80,277.55,280.10,6766317
HUDCO,20825,NSE,Mid Cap,2024-08-23 13:30:00,284.15,286.35,281.75,281.90,2682104
HUDCO,20825,NSE,Mid Cap,2024-08-22 12:30:00,287.40,288.00,283.75,284.20,5729025
HUDCO,20825,NSE,Mid Cap,2024-08-21 11:30:00,287.25,292.70,284.35,287.35,7788066
HUDCO,20825,NSE,Mid Cap,2024-08-20 10:30:00,288.40,289.45,282.55,287.20,7044914
HUDCO,20825,NSE,Mid Cap,2024-08-19 09:30:00,293.50,297.80,287.60,288.35,8487741
HUDCO,20825,NSE,Mid Cap,2024-08-16 12:45:00,286.80,294.50,286.20,293.60,4805138
HUDCO,20825,NSE,Mid Cap,2024-08-14 10:45:00,290.15,290.60,286.15,286.85,6755628
HUDCO,20825,NSE,Mid Cap,2024-08-13 09:45:00,305.85,305.95,285.05,290.00,15122065
HUDCO,20825,NSE,Mid Cap,2024-08-12 15:00:00,300.45,309.70,299.00,305.65,6119276
HUDCO,20825,NSE,Mid Cap,2024-08-09 12:00:00,294.15,312.85,291.20,300.55,29839881
HUDCO,20825,NSE,Mid Cap,2024-08-08 11:00:00,292.15,299.00,288.10,293.90,12725804
HUDCO,20825,NSE,Mid Cap,2024-08-07 10:00:00,290.20,299.70,287.40,292.05,11957098
HUDCO,20825,NSE,Mid Cap,2024-08-06 15:15:00,285.30,295.60,284.10,290.15,3189685
HUDCO,20825,NSE,Mid Cap,2024-08-05 14:15:00,292.35,304.00,285.10,285.35,15065162
HUDCO,20825,NSE,Mid Cap,2024-08-02 11:15:00,308.25,309.65,286.45,292.40,17671557
HUDCO,20825,NSE,Mid Cap,2024-08-01 10:15:00,312.75,313.55,296.75,308.35,12978916
HUDCO,20825,NSE,Mid Cap,2024-07-31 09:15:00,317.00,317.05,311.50,312.80,7946123
HUDCO,20825,NSE,Mid Cap,2024-07-30 14:30:00,315.95,316.90,314.65,316.90,1862902
HUDCO,20825,NSE,Mid Cap,2024-07-29 13:30:00,315.50,321.35,313.65,315.80,11494500
HUDCO,20825,NSE,Mid Cap,2024-07-26 10:30:00,317.50,319.60,311.45,315.40,16528740
HUDCO,20825,NSE,Mid Cap,2024-07-25 09:30:00,319.75,325.00,315.05,317.40,29917130
HUDCO,20825,NSE,Mid Cap,2024-07-24 14:45:00,313.90,320.70,308.70,319.55,20631641
HUDCO,20825,NSE,Mid Cap,2024-07-23 13:45:00,302.25,323.75,298.20,313.85,62282217
HUDCO,20825,NSE,Mid Cap,2024-07-22 12:45:00,320.60,328.70,271.60,302.30,59448372
HUDCO,20825,NSE,Mid Cap,2024-07-19 09:45:00,323.55,329.40,309.90,320.80,34576817
HUDCO,20825,NSE,Mid Cap,2024-07-18 15:00:00,322.30,327.60,315.55,323.70,9881988
HUDCO,20825,NSE,Mid Cap,2024-07-16 13:00:00,337.65,337.70,318.00,322.35,23796866
HUDCO,20825,NSE,Mid Cap,2024-07-15 12:00:00,332.75,346.80,330.60,337.55,29031904
HUDCO,20825,NSE,Mid Cap,2024-07-12 15:15:00,334.15,337.90,326.80,332.35,14885613
HUDCO,20825,NSE,Mid Cap,2024-07-11 14:15:00,343.00,353.70,333.80,334.35,51788212
HUDCO,20825,NSE,Mid Cap,2024-07-10 13:15:00,326.90,344.15,325.85,342.80,28140094
HUDCO,20825,NSE,Mid Cap,2024-07-09 12:15:00,330.50,337.80,319.00,327.00,22858620
HUDCO,20825,NSE,Mid Cap,2024-07-08 11:15:00,337.45,343.75,323.75,330.60,30082799
HUDCO,20825,NSE,Mid Cap,2024-07-05 14:30:00,323.35,349.70,323.25,337.65,31371186
HUDCO,20825,NSE,Mid Cap,2024-07-04 13:30:00,320.50,339.45,318.00,323.45,63711025
HUDCO,20825,NSE,Mid Cap,2024-07-03 12:30:00,295.05,325.80,288.45,320.30,108219750
HUDCO,20825,NSE,Mid Cap,2024-07-02 11:30:00,283.40,297.80,277.00,295.00,38968975
HUDCO,20825,NSE,Mid Cap,2024-07-01 10:30:00,283.05,286.50,280.55,283.45,10398300
MFSL,2142,NSE,Mid Cap,2024-12-31 12:15:00,1104.45,1121.50,1104.45,1110.10,271290
MFSL,2142,NSE,Mid Cap,2024-12-30 11:15:00,1109.70,1117.70,1093.50,1104.20,204406
MFSL,2142,NSE,Mid Cap,2024-12-27 14:30:00,1108.90,1112.40,1098.35,1109.75,40498
MFSL,2142,NSE,Mid Cap,2024-12-26 13:30:00,1104.30,1117.95,1103.55,1109.10,172066
MFSL,2142,NSE,Mid Cap,2024-12-24 11:30:00,1102.35,1114.65,1096.10,1104.50,336792
MFSL,2142,NSE,Mid Cap,2024-12-23 10:30:00,1102.45,1110.90,1095.70,1102.75,189228
MFSL,2142,NSE,Mid Cap,2024-12-20 13:45:00,1114.65,1120.55,1087.05,1102.20,282641
MFSL,2142,NSE,Mid Cap,2024-12-19 12:45:00,1123.45,1143.05,1112.55,1114.05,265167
MFSL,2142,NSE,Mid Cap,2024-12-18 11:45:00,1140.15,1146.20,1104.20,1123.00,254118
MFSL,2142,NSE,Mid Cap,2024-12-17 10:45:00,1145.50,1154.00,1139.60,1140.05,331997
MFSL,2142,NSE,Mid Cap,2024-12-16 09:45:00,1149.75,1161.45,1137.00,1146.10,918186
MFSL,2142,NSE,Mid Cap,2024-12-13 13:00:00,1115.40,1155.85,1112.30,1149.00,580203
MFSL,2142,NSE,Mid Cap,2024-12-12 12:00:00,1139.35,1139.90,1109.10,1115.50,714557
MFSL,2142,NSE,Mid Cap,2024-12-11 11:00:00,1154.15,1155.65,1125.10,1139.30,583359
MFSL,2142,NSE,Mid Cap,2024-12-10 10:00:00,1190.40,1191.25,1152.80,1154.10,600220
MFSL,2142,NSE,Mid Cap,2024-12-09 15:15:00,1185.90,1198.25,1183.90,1190.00,134323
MFSL,2142,NSE,Mid Cap,2024-12-06 12:15:00,1165.80,1189.10,1154.80,1186.10,674700
MFSL,2142,NSE,Mid Cap,2024-12-05 11:15:00,1154.90,1177.35,1152.65,1166.10,1073592
MFSL,2142,NSE,Mid Cap,2024-12-04 10:15:00,1164.50,1175.00,1150.95,1154.70,1482838
MFSL,2142,NSE,Mid Cap,2024-12-03 09:15:00,1120.50,1167.50,1114.00,1164.55,2512253
MFSL,2142,NSE,Mid Cap,2024-12-02 14:30:00,1117.45,1120.65,1112.25,1120.00,381894
MFSL,2142,NSE,Mid Cap,2024-11-29 11:30:00,1134.50,1139.35,1100.65,1117.40,1657737
MFSL,2142,NSE,Mid Cap,2024-11-28 10:30:00,1194.65,1195.10,1093.90,1134.75,3316717
MFSL,2142,NSE,Mid Cap,2024-11-27 09:30:00,1192.05,1204.85,1178.65,1193.75,1338421
MFSL,2142,NSE,Mid Cap,2024-11-26 14:45:00,1176.25,1195.85,1170.25,1193.70,131410
MFSL,2142,NSE,Mid Cap,2024-11-25 13:45:00,1169.80,1182.15,1159.45,1176.20,537066
MFSL,2142,NSE,Mid Cap,2024-11-22 10:45:00,1155.40,1194.95,1150.90,1169.60,746595
MFSL,2142,NSE,Mid Cap,2024-11-21 09:45:00,1171.20,1184.75,1153.00,1155.00,685141
MFSL,2142,NSE,Mid Cap,2024-11-19 14:00:00,1184.45,1209.55,1166.00,1171.10,953034
MFSL,2142,NSE,Mid Cap,2024-11-18 13:00:00,1236.50,1244.95,1181.00,1184.20,1419999
MFSL,2142,NSE,Mid Cap,2024-11-14 15:15:00,1233.10,1238.50,1215.05,1236.60,574228
MFSL,2142,NSE,Mid Cap,2024-11-13 14:15:00,1206.15,1235.10,1191.40,1233.15,983109
MFSL,2142,NSE,Mid Cap,2024-11-12 13:15:00,1231.50,1232.25,1200.75,1206.35,535509
MFSL,2142,NSE,Mid Cap,2024-11-11 12:15:00,1211.50,1236.95,1204.75,1232.00,651930
MFSL,2142,NSE,Mid Cap,2024-11-08 09:15:00,1242.30,1244.70,1201.05,1211.55,613103
MFSL,2142,NSE,Mid Cap,2024-11-07 14:30:00,1230.30,1240.00,1229.70,1237.60,140304
MFSL,2142,NSE,Mid Cap,2024-11-06 13:30:00,1235.15,1238.75,1216.70,1230.35,816794
MFSL,2142,NSE,Mid Cap,2024-11-05 12:30:00,1229.70,1262.30,1225.50,1235.20,756255
MFSL,2142,NSE,Mid Cap,2024-11-04 11:30:00,1258.40,1265.90,1228.05,1229.15,491343
MFSL,2142,NSE,Mid Cap,2024-10-31 13:45:00,1269.75,1293.90,1247.60,1257.75,791047
MFSL,2142,NSE,Mid Cap,2024-10-30 12:45:00,1259.70,1271.40,1244.50,1269.05,872778
MFSL,2142,NSE,Mid Cap,2024-10-29 11:45:00,1258.60,1293.15,1256.85,1259.15,1753188
MFSL,2142,NSE,Mid Cap,2024-10-28 10:45:00,1269.20,1279.50,1247.65,1257.75,666281
MFSL,2142,NSE,Mid Cap,2024-10-25 14:00:00,1266.65,1281.60,1258.50,1270.10,496903
MFSL,2142,NSE,Mid Cap,2024-10-24 13:00:00,1296.00,1306.45,1265.45,1266.20,2212912
MFSL,2142,NSE,Mid Cap,2024-10-23 12:00:00,1269.00,1302.05,1256.95,1295.60,4732717
MFSL,2142,NSE,Mid Cap,2024-10-22 11:00:00,1194.50,1279.80,1164.15,1269.25,4428252
MFSL,2142,NSE,Mid Cap,2024-10-21 10:00:00,1191.55,1204.55,1180.20,1194.00,1340152
MFSL,2142,NSE,Mid Cap,2024-10-18 13:15:00,1193.45,1212.00,1188.10,1192.25,319153
MFSL,2142,NSE,Mid Cap,2024-10-17 12:15:00,1184.85,1197.80,1159.55,1193.40,806956
MFSL,2142,NSE,Mid Cap,2024-10-16 11:15:00,1192.75,1205.95,1176.00,1184.80,761882
MFSL,2142,NSE,Mid Cap,2024-10-15 10:15:00,1185.55,1207.00,1173.70,1192.15,826231
MFSL,2142,NSE,Mid Cap,2024-10-14 09:15:00,1180.00,1209.60,1164.10,1185.65,1079913
MFSL,2142,NSE,Mid Cap,2024-10-11 12:30:00,1196.30,1198.60,1181.90,1184.95,366947
MFSL,2142,NSE,Mid Cap,2024-10-10 11:30:00,1190.75,1198.50,1179.80,1196.10,364673
MFSL,2142,NSE,Mid Cap,2024-10-09 10:30:00,1187.10,1209.25,1175.20,1190.65,820478
MFSL,2142,NSE,Mid Cap,2024-10-08 09:30:00,1153.35,1187.85,1132.35,1187.25,2020651
MFSL,2142,NSE,Mid Cap,2024-10-07 14:45:00,1154.30,1164.15,1148.05,1153.05,197146
MFSL,2142,NSE,Mid Cap,2024-10-04 11:45:00,1182.30,1186.90,1145.95,1154.25,1221387
MFSL,2142,NSE,Mid Cap,2024-10-03 10:45:00,1187.65,1192.15,1165.55,1181.50,677885
MFSL,2142,NSE,Mid Cap,2024-10-01 15:00:00,1186.30,1201.85,1174.25,1188.80,182242
MFSL,2142,NSE,Mid Cap,2024-09-30 14:00:00,1189.90,1199.50,1177.55,1185.80,541140
MFSL,2142,NSE,Mid Cap,2024-09-27 11:00:00,1201.25,1202.65,1175.10,1190.75,754397
MFSL,2142,NSE,Mid Cap,2024-09-26 10:00:00,1176.95,1212.85,1175.00,1201.20,552008
MFSL,2142,NSE,Mid Cap,2024-09-25 15:15:00,1179.10,1185.75,1172.20,1176.05,71815
MFSL,2142,NSE,Mid Cap,2024-09-24 14:15:00,1182.70,1191.40,1170.20,1179.65,1196749
MFSL,2142,NSE,Mid Cap,2024-09-23 13:15:00,1180.00,1201.85,1174.00,1182.80,999329
MFSL,2142,NSE,Mid Cap,2024-09-20 10:15:00,1159.80,1180.85,1145.15,1179.75,1071177
MFSL,2142,NSE,Mid Cap,2024-09-19 09:15:00,1149.00,1177.40,1142.10,1159.85,1449547
MFSL,2142,NSE,Mid Cap,2024-09-18 14:30:00,1144.50,1148.10,1137.80,1148.10,69963
MFSL,2142,NSE,Mid Cap,2024-09-17 13:30:00,1146.75,1159.00,1138.90,1144.45,628231
MFSL,2142,NSE,Mid Cap,2024-09-16 12:30:00,1129.05,1148.50,1125.15,1146.30,379123
MFSL,2142,NSE,Mid Cap,2024-09-13 09:30:00,1148.40,1152.10,1124.90,1129.00,718238
MFSL,2142,NSE,Mid Cap,2024-09-12 14:45:00,1150.50,1154.85,1145.80,1148.35,134471
MFSL,2142,NSE,Mid Cap,2024-09-11 13:45:00,1150.60,1160.00,1137.10,1150.20,816713
MFSL,2142,NSE,Mid Cap,2024-09-10 12:45:00,1137.70,1155.00,1133.75,1150.35,1079957
MFSL,2142,NSE,Mid Cap,2024-09-09 11:45:00,1127.30,1139.75,1113.15,1137.90,749990
MFSL,2142,NSE,Mid Cap,2024-09-06 15:00:00,1119.05,1131.80,1110.50,1126.90,832230
MFSL,2142,NSE,Mid Cap,2024-09-05 14:00:00,1122.05,1140.00,1106.10,1118.75,3347145
MFSL,2142,NSE,Mid Cap,2024-09-04 13:00:00,1124.90,1150.00,1105.00,1122.00,23471589
MFSL,2142,NSE,Mid Cap,2024-09-03 12:00:00,1106.75,1152.70,1106.70,1125.00,1433205
MFSL,2142,NSE,Mid Cap,2024-09-02 11:00:00,1090.05,1118.00,1085.00,1107.05,1445143
MFSL,2142,NSE,Mid Cap,2024-08-30 14:15:00,1077.95,1107.65,1072.50,1090.00,1019305
MFSL,2142,NSE,Mid Cap,2024-08-29 13:15:00,1044.15,1087.00,1031.15,1077.30,1683425
MFSL,2142,NSE,Mid Cap,2024-08-28 12:15:00,1075.00,1076.05,1037.50,1044.40,1384943
MFSL,2142,NSE,Mid Cap,2024-08-27 11:15:00,1074.65,1090.75,1070.00,1074.60,1216283
MFSL,2142,NSE,Mid Cap,2024-08-26 10:15:00,1074.00,1084.20,1067.50,1074.75,766800
MFSL,2142,NSE,Mid Cap,2024-08-23 13:30:00,1061.80,1074.60,1058.15,1074.40,272573
MFSL,2142,NSE,Mid Cap,2024-08-22 12:30:00,1059.70,1073.05,1045.00,1061.85,744236
MFSL,2142,NSE,Mid Cap,2024-08-21 11:30:00,1028.90,1061.95,1028.25,1060.00,1245725
MFSL,2142,NSE,Mid Cap,2024-08-20 10:30:00,1019.20,1033.55,1007.00,1028.70,1601991
MFSL,2142,NSE,Mid Cap,2024-08-19 09:30:00,1006.50,1024.00,989.10,1019.90,1213374
MFSL,2142,NSE,Mid Cap,2024-08-16 12:45:00,1009.85,1060.00,1003.00,1007.40,1146498
MFSL,2142,NSE,Mid Cap,2024-08-14 10:45:00,1037.25,1050.95,988.55,1010.15,2684022
MFSL,2142,NSE,Mid Cap,2024-08-13 09:45:00,1080.85,1083.15,985.05,1037.05,1504830
MFSL,2142,NSE,Mid Cap,2024-08-12 15:00:00,1076.35,1084.30,1070.00,1080.00,83576
MFSL,2142,NSE,Mid Cap,2024-08-09 12:00:00,1125.20,1125.20,1070.00,1077.00,784775
MFSL,2142,NSE,Mid Cap,2024-08-08 11:00:00,1089.95,1131.95,1083.95,1125.85,1435192
MFSL,2142,NSE,Mid Cap,2024-08-07 10:00:00,1068.30,1091.80,1054.90,1089.80,779786
MFSL,2142,NSE,Mid Cap,2024-08-06 15:15:00,1061.75,1072.30,1053.50,1068.30,99236
MFSL,2142,NSE,Mid Cap,2024-08-05 14:15:00,1078.20,1084.90,1058.80,1061.40,442660
MFSL,2142,NSE,Mid Cap,2024-08-02 11:15:00,1100.00,1111.60,1059.35,1077.40,697191
MFSL,2142,NSE,Mid Cap,2024-08-01 10:15:00,1115.55,1115.55,1081.75,1099.50,513251
MFSL,2142,NSE,Mid Cap,2024-07-31 09:15:00,1088.70,1122.00,1083.35,1116.00,448595
MFSL,2142,NSE,Mid Cap,2024-07-30 14:30:00,1095.30,1096.00,1085.00,1087.70,54302
MFSL,2142,NSE,Mid Cap,2024-07-29 13:30:00,1105.90,1107.75,1083.70,1096.00,320026
MFSL,2142,NSE,Mid Cap,2024-07-26 10:30:00,1111.70,1132.15,1098.85,1106.50,954578
MFSL,2142,NSE,Mid Cap,2024-07-25 09:30:00,1080.65,1118.00,1079.00,1111.75,1116298
MFSL,2142,NSE,Mid Cap,2024-07-24 14:45:00,1098.00,1098.00,1078.75,1080.30,272111
MFSL,2142,NSE,Mid Cap,2024-07-23 13:45:00,1019.00,1098.00,1017.15,1097.95,2558689
MFSL,2142,NSE,Mid Cap,2024-07-22 12:45:00,1012.45,1033.80,996.10,1018.80,579348
MFSL,2142,NSE,Mid Cap,2024-07-19 09:45:00,1031.65,1031.65,999.75,1012.60,507846
MFSL,2142,NSE,Mid Cap,2024-07-18 15:00:00,1039.10,1039.90,1027.35,1031.90,158527
MFSL,2142,NSE,Mid Cap,2024-07-16 13:00:00,1028.75,1041.00,1016.45,1038.50,1666550
MFSL,2142,NSE,Mid Cap,2024-07-15 12:00:00,1022.40,1048.85,1022.40,1029.00,1659565
MFSL,2142,NSE,Mid Cap,2024-07-12 15:15:00,1019.10,1022.95,1006.70,1022.95,173157
MFSL,2142,NSE,Mid Cap,2024-07-11 14:15:00,1033.60,1039.35,1012.45,1019.00,458083
MFSL,2142,NSE,Mid Cap,2024-07-10 13:15:00,1033.05,1044.10,1024.20,1033.20,1115197
MFSL,2142,NSE,Mid Cap,2024-07-09 12:15:00,1002.55,1044.00,989.00,1033.50,1718936
MFSL,2142,NSE,Mid Cap,2024-07-08 11:15:00,1001.20,1007.05,989.15,1002.60,748258
MFSL,2142,NSE,Mid Cap,2024-07-05 14:30:00,993.05,1002.00,991.00,1001.55,269484
MFSL,2142,NSE,Mid Cap,2024-07-04 13:30:00,1008.30,1011.30,992.55,993.45,456485
MFSL,2142,NSE,Mid Cap,2024-07-03 12:30:00,990.80,1023.75,990.00,1007.70,1184756
MFSL,2142,NSE,Mid Cap,2024-07-02 11:30:00,983.35,992.50,968.15,990.35,793026
MFSL,2142,NSE,Mid Cap,2024-07-01 10:30:00,984.40,1000.50,968.05,983.05,2525075
SONACOMS,4684,NSE,Mid Cap,2024-12-31 12:15:00,586.55,597.80,586.50,594.70,969024
SONACOMS,4684,NSE,Mid Cap,2024-12-30 11:15:00,596.60,600.50,584.80,586.50,1653241
SONACOMS,4684,NSE,Mid Cap,2024-12-27 14:30:00,600.50,601.10,594.00,596.85,921814
SONACOMS,4684,NSE,Mid Cap,2024-12-26 13:30:00,592.80,601.90,588.90,600.25,1218285
SONACOMS,4684,NSE,Mid Cap,2024-12-24 11:30:00,583.70,597.30,582.55,592.75,2185934
SONACOMS,4684,NSE,Mid Cap,2024-12-23 10:30:00,583.00,588.90,581.05,583.25,1191222
