SYMBOL,TOKEN,EXCHANGE,MARKET CAP,TIME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,VOLUME
AARTIIND,7,NSE,Small Cap,2024-12-31 12:15:00,411.00,413.50,409.25,410.00,533392
AARTIIND,7,NSE,Small Cap,2024-12-30 11:15:00,411.60,412.65,406.00,410.80,1323263
AARTIIND,7,NSE,Small Cap,2024-12-27 14:30:00,413.40,413.95,407.05,411.40,519118
AARTIIND,7,NSE,Small Cap,2024-12-26 13:30:00,410.00,418.70,408.70,413.35,1263043
AARTIIND,7,NSE,Small Cap,2024-12-24 11:30:00,415.00,417.40,408.15,410.25,1357721
AARTIIND,7,NSE,Small Cap,2024-12-23 10:30:00,405.65,417.45,405.10,415.10,1527138
AARTIIND,7,NSE,Small Cap,2024-12-20 13:45:00,409.05,409.85,402.30,405.35,1516630
AARTIIND,7,NSE,Small Cap,2024-12-19 12:45:00,415.75,423.40,408.45,409.00,1361710
AARTIIND,7,NSE,Small Cap,2024-12-18 11:45:00,425.15,425.85,413.25,415.70,1282935
AARTIIND,7,NSE,Small Cap,2024-12-17 10:45:00,435.75,436.10,425.10,425.10,1192292
AARTIIND,7,NSE,Small Cap,2024-12-16 09:45:00,440.55,441.25,433.70,435.90,970733
AARTIIND,7,NSE,Small Cap,2024-12-13 13:00:00,434.60,442.60,434.40,440.50,405930
AARTIIND,7,NSE,Small Cap,2024-12-12 12:00:00,440.70,441.10,428.00,434.75,1345355
AARTIIND,7,NSE,Small Cap,2024-12-11 11:00:00,448.65,449.75,439.80,440.90,939991
AARTIIND,7,NSE,Small Cap,2024-12-10 10:00:00,454.35,456.40,446.60,448.70,1361042
AARTIIND,7,NSE,Small Cap,2024-12-09 15:15:00,448.70,455.50,447.60,454.15,773091
AARTIIND,7,NSE,Small Cap,2024-12-06 12:15:00,450.90,454.75,445.70,448.55,2141692
AARTIIND,7,NSE,Small Cap,2024-12-05 11:15:00,445.65,453.40,441.95,450.70,2129425
AARTIIND,7,NSE,Small Cap,2024-12-04 10:15:00,451.25,451.35,443.15,445.70,1236100
AARTIIND,7,NSE,Small Cap,2024-12-03 09:15:00,445.75,453.35,444.00,451.05,1403820
AARTIIND,7,NSE,Small Cap,2024-12-02 14:30:00,444.10,445.00,442.60,445.00,488455
AARTIIND,7,NSE,Small Cap,2024-11-29 11:30:00,447.40,450.80,440.25,443.85,1744324
AARTIIND,7,NSE,Small Cap,2024-11-28 10:30:00,457.95,458.25,446.25,447.45,1138472
AARTIIND,7,NSE,Small Cap,2024-11-27 09:30:00,448.90,459.75,448.00,458.20,2073186
AARTIIND,7,NSE,Small Cap,2024-11-26 14:45:00,451.70,453.95,447.65,449.10,719781
AARTIIND,7,NSE,Small Cap,2024-11-25 13:45:00,437.00,452.00,436.00,451.50,2012240
AARTIIND,7,NSE,Small Cap,2024-11-22 10:45:00,427.15,441.50,426.45,437.10,1360335
AARTIIND,7,NSE,Small Cap,2024-11-21 09:45:00,425.95,428.90,422.60,427.10,1100300
AARTIIND,7,NSE,Small Cap,2024-11-19 14:00:00,439.80,440.20,423.45,426.15,665738
AARTIIND,7,NSE,Small Cap,2024-11-18 13:00:00,433.25,441.95,430.10,440.00,993779
AARTIIND,7,NSE,Small Cap,2024-11-14 15:15:00,435.25,440.50,429.60,433.15,1129744
AARTIIND,7,NSE,Small Cap,2024-11-13 14:15:00,434.15,438.50,426.30,435.20,1762747
AARTIIND,7,NSE,Small Cap,2024-11-12 13:15:00,441.35,446.95,430.60,434.20,2283657
AARTIIND,7,NSE,Small Cap,2024-11-11 12:15:00,437.75,449.15,434.15,441.50,7456044
