SYMBOL,TOKEN,EXCHANGE,MARKET CAP,TIME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,VOLUME
RELIANCE,2885,NSE,Large Cap,2024-11-07 14:30:00,1307.80,1308.20,1304.15,1305.00,2109587
RELIANCE,2885,NSE,Large Cap,2024-11-06 13:30:00,1315.15,1328.25,1302.95,1307.85,17544677
RELIANCE,2885,NSE,Large Cap,2024-11-05 12:30:00,1293.35,1319.60,1290.00,1315.55,19613344
RELIANCE,2885,NSE,Large Cap,2024-11-04 11:30:00,1293.00,1308.25,1286.40,1293.45,18008626
RELIANCE,2885,NSE,Large Cap,2024-10-31 13:45:00,1338.45,1339.35,1285.10,1292.55,14415849
RELIANCE,2885,NSE,Large Cap,2024-10-30 12:45:00,1345.65,1349.90,1330.00,1338.40,9605367
RELIANCE,2885,NSE,Large Cap,2024-10-29 11:45:00,1327.55,1347.75,1325.95,1345.70,12540627
RELIANCE,2885,NSE,Large Cap,2024-10-28 10:45:00,1343.95,1353.00,1320.35,1327.50,12517842
RELIANCE,2885,NSE,Large Cap,2024-10-25 14:00:00,2661.25,2665.75,1322.15,1343.90,6930103
RELIANCE,2885,NSE,Large Cap,2024-10-24 13:00:00,2666.60,2688.15,2644.15,2661.75,10437888
RELIANCE,2885,NSE,Large Cap,2024-10-23 12:00:00,2701.00,2714.95,2646.40,2666.40,10356903
RELIANCE,2885,NSE,Large Cap,2024-10-22 11:00:00,2727.10,2732.80,2672.30,2701.85,10910752
RELIANCE,2885,NSE,Large Cap,2024-10-21 10:00:00,2725.85,2752.00,2716.05,2727.20,7300156
RELIANCE,2885,NSE,Large Cap,2024-10-18 13:15:00,2726.90,2741.45,2713.00,2725.00,3946723
RELIANCE,2885,NSE,Large Cap,2024-10-17 12:15:00,2722.25,2736.80,2682.65,2726.95,7547697
RELIANCE,2885,NSE,Large Cap,2024-10-16 11:15:00,2691.65,2736.90,2680.85,2721.65,9767804
RELIANCE,2885,NSE,Large Cap,2024-10-15 10:15:00,2725.20,2734.90,2676.30,2690.65,15200752
RELIANCE,2885,NSE,Large Cap,2024-10-14 09:15:00,2757.85,2760.00,2714.00,2725.15,11534339
RELIANCE,2885,NSE,Large Cap,2024-10-11 12:30:00,2757.25,2761.00,2740.00,2749.15,1786907
RELIANCE,2885,NSE,Large Cap,2024-10-10 11:30:00,2756.20,2766.50,2738.60,2757.30,8662529
RELIANCE,2885,NSE,Large Cap,2024-10-09 10:30:00,2788.20,2795.00,2740.60,2755.90,9994969
RELIANCE,2885,NSE,Large Cap,2024-10-08 09:30:00,2751.00,2802.00,2742.00,2788.15,6951916
RELIANCE,2885,NSE,Large Cap,2024-10-07 14:45:00,2733.00,2752.00,2728.50,2750.85,4256819
RELIANCE,2885,NSE,Large Cap,2024-10-04 11:45:00,2819.95,2834.50,2722.95,2732.55,16322632
RELIANCE,2885,NSE,Large Cap,2024-10-03 10:45:00,2881.00,2882.15,2766.35,2820.00,23858895
RELIANCE,2885,NSE,Large Cap,2024-10-01 15:00:00,2933.45,2935.90,2873.15,2881.50,6468020
RELIANCE,2885,NSE,Large Cap,2024-09-30 14:00:00,2971.00,2975.55,2926.25,2933.35,11821824
RELIANCE,2885,NSE,Large Cap,2024-09-27 11:00:00,2991.30,3066.60,2965.20,2971.40,16970390
RELIANCE,2885,NSE,Large Cap,2024-09-26 10:00:00,2991.30,3008.00,2984.00,2991.10,9792510
RELIANCE,2885,NSE,Large Cap,2024-09-25 15:15:00,2987.05,2992.45,2977.05,2991.25,1397713
RELIANCE,2885,NSE,Large Cap,2024-09-24 14:15:00,2989.20,2993.00,2960.40,2987.10,4487169
RELIANCE,2885,NSE,Large Cap,2024-09-23 13:15:00,2993.50,3001.00,2977.00,2989.30,8965328
RELIANCE,2885,NSE,Large Cap,2024-09-20 10:15:00,2954.70,3003.00,2945.35,2993.30,16731694
RELIANCE,2885,NSE,Large Cap,2024-09-19 09:15:00,2932.55,2965.95,2911.10,2955.00,9657286
RELIANCE,2885,NSE,Large Cap,2024-09-18 14:30:00,2925.10,2932.75,2921.35,2932.50,986845
RELIANCE,2885,NSE,Large Cap,2024-09-17 13:30:00,2942.55,2964.00,2922.60,2925.00,4345965
RELIANCE,2885,NSE,Large Cap,2024-09-16 12:30:00,2936.05,2954.95,2931.65,2941.80,3091510
RELIANCE,2885,NSE,Large Cap,2024-09-13 09:30:00,2953.60,2966.30,2929.50,2936.10,5430527
RELIANCE,2885,NSE,Large Cap,2024-09-12 14:45:00,2942.00,2971.75,2942.00,2954.25,4565654
RELIANCE,2885,NSE,Large Cap,2024-09-11 13:45:00,2919.70,2949.90,2892.00,2942.05,9368630
RELIANCE,2885,NSE,Large Cap,2024-09-10 12:45:00,2936.45,2943.70,2917.65,2919.00,5124522
RELIANCE,2885,NSE,Large Cap,2024-09-09 11:45:00,2924.50,2939.00,2915.05,2937.00,5572945
RELIANCE,2885,NSE,Large Cap,2024-09-06 15:00:00,2925.75,2939.85,2911.20,2924.00,3624557
RELIANCE,2885,NSE,Large Cap,2024-09-05 14:00:00,3009.40,3010.00,2923.85,2925.00,12101426
RELIANCE,2885,NSE,Large Cap,2024-09-04 13:00:00,3028.85,3051.55,3005.20,3009.45,6656915
RELIANCE,2885,NSE,Large Cap,2024-09-03 12:00:00,3024.85,3036.80,2999.75,3028.80,6126440
RELIANCE,2885,NSE,Large Cap,2024-09-02 11:00:00,3035.85,3042.50,3020.30,3024.80,5172438
RELIANCE,2885,NSE,Large Cap,2024-08-30 14:15:00,3025.00,3053.55,3011.40,3036.00,13539351
RELIANCE,2885,NSE,Large Cap,2024-08-29 13:15:00,3014.20,3078.10,3005.00,3024.60,24908200
RELIANCE,2885,NSE,Large Cap,2024-08-28 12:15:00,3000.80,3027.90,2988.00,3015.00,6792746
RELIANCE,2885,NSE,Large Cap,2024-08-27 11:15:00,3012.00,3014.95,2986.00,3000.05,3784129
RELIANCE,2885,NSE,Large Cap,2024-08-26 10:15:00,3028.05,3046.00,3001.00,3011.20,4585534
RELIANCE,2885,NSE,Large Cap,2024-08-23 13:30:00,3002.25,3030.00,2996.85,3027.85,2969194
RELIANCE,2885,NSE,Large Cap,2024-08-22 12:30:00,2993.30,3022.60,2988.70,3002.60,5880131
RELIANCE,2885,NSE,Large Cap,2024-08-21 11:30:00,3007.00,3008.00,2981.30,2993.25,4626418
RELIANCE,2885,NSE,Large Cap,2024-08-20 10:30:00,3002.50,3015.75,2980.05,3006.35,4083852
RELIANCE,2885,NSE,Large Cap,2024-08-19 09:30:00,2980.75,3003.00,2966.00,3003.00,7694723
RELIANCE,2885,NSE,Large Cap,2024-08-16 12:45:00,2946.15,2983.50,2943.05,2980.35,2495745
RELIANCE,2885,NSE,Large Cap,2024-08-14 10:45:00,2921.15,2960.80,2914.75,2947.10,5217737
RELIANCE,2885,NSE,Large Cap,2024-08-13 09:45:00,2931.05,2940.15,2907.55,2920.15,3307702
RELIANCE,2885,NSE,Large Cap,2024-08-12 15:00:00,2925.80,2935.05,2916.00,2931.10,1504458
RELIANCE,2885,NSE,Large Cap,2024-08-09 12:00:00,2939.95,2953.00,2918.30,2925.65,4706059
RELIANCE,2885,NSE,Large Cap,2024-08-08 11:00:00,2899.85,2944.35,2892.00,2940.00,5614452
RELIANCE,2885,NSE,Large Cap,2024-08-07 10:00:00,2929.60,2941.25,2897.05,2900.00,5435816
RELIANCE,2885,NSE,Large Cap,2024-08-06 15:15:00,2910.90,2939.95,2908.75,2929.50,972102
RELIANCE,2885,NSE,Large Cap,2024-08-05 14:15:00,2897.65,2955.00,2887.95,2910.85,7264365
RELIANCE,2885,NSE,Large Cap,2024-08-02 11:15:00,3005.75,3008.75,2866.50,2896.70,9608188
RELIANCE,2885,NSE,Large Cap,2024-08-01 10:15:00,3024.20,3035.90,2994.65,3005.65,5920877
RELIANCE,2885,NSE,Large Cap,2024-07-31 09:15:00,3016.00,3032.45,3002.60,3024.00,5583631
RELIANCE,2885,NSE,Large Cap,2024-07-30 14:30:00,3027.00,3031.00,3008.00,3008.00,699545
RELIANCE,2885,NSE,Large Cap,2024-07-29 13:30:00,3040.50,3050.00,3022.00,3027.60,4837900
RELIANCE,2885,NSE,Large Cap,2024-07-26 10:30:00,3013.65,3054.95,3001.60,3040.00,6328996
RELIANCE,2885,NSE,Large Cap,2024-07-25 09:30:00,2961.35,3022.00,2960.85,3014.15,6289069
RELIANCE,2885,NSE,Large Cap,2024-07-24 14:45:00,3008.35,3008.50,2954.65,2960.85,2028751
RELIANCE,2885,NSE,Large Cap,2024-07-23 13:45:00,2970.05,3019.00,2952.80,3008.10,6673648
RELIANCE,2885,NSE,Large Cap,2024-07-22 12:45:00,3006.75,3016.75,2926.00,2970.00,10856760
RELIANCE,2885,NSE,Large Cap,2024-07-19 09:45:00,3145.70,3148.45,3001.00,3006.70,10959403
RELIANCE,2885,NSE,Large Cap,2024-07-18 15:00:00,3174.65,3178.40,3137.60,3144.95,2860001
RELIANCE,2885,NSE,Large Cap,2024-07-16 13:00:00,3164.95,3187.60,3116.30,3174.95,6861601
RELIANCE,2885,NSE,Large Cap,2024-07-15 12:00:00,3186.30,3199.95,3162.50,3165.40,3716660
RELIANCE,2885,NSE,Large Cap,2024-07-12 15:15:00,3188.85,3211.70,3171.00,3186.00,2125616
RELIANCE,2885,NSE,Large Cap,2024-07-11 14:15:00,3175.00,3210.20,3149.00,3189.00,8367779
RELIANCE,2885,NSE,Large Cap,2024-07-10 13:15:00,3153.65,3208.50,3132.80,3174.55,4760573
RELIANCE,2885,NSE,Large Cap,2024-07-09 12:15:00,3168.20,3194.90,3126.45,3154.65,4222197
RELIANCE,2885,NSE,Large Cap,2024-07-08 11:15:00,3184.05,3217.50,3165.85,3168.15,4813418
RELIANCE,2885,NSE,Large Cap,2024-07-05 14:30:00,3143.40,3196.90,3132.55,3182.75,3889105
RELIANCE,2885,NSE,Large Cap,2024-07-04 13:30:00,3119.15,3154.65,3096.00,3143.25,5381022
RELIANCE,2885,NSE,Large Cap,2024-07-03 12:30:00,3089.40,3135.00,3087.20,3119.10,3606097
RELIANCE,2885,NSE,Large Cap,2024-07-02 11:30:00,3133.95,3150.00,3086.00,3090.00,4571111
RELIANCE,2885,NSE,Large Cap,2024-07-01 10:30:00,3126.95,3143.55,3111.35,3134.00,4116661
TCS,11536,NSE,Large Cap,2024-12-31 12:15:00,4073.35,4112.30,4059.30,4106.00,924066
TCS,11536,NSE,Large Cap,2024-12-30 11:15:00,4147.25,4199.30,4033.50,4073.30,1806075
TCS,11536,NSE,Large Cap,2024-12-27 14:30:00,4165.90,4172.60,4139.35,4147.90,609312
TCS,11536,NSE,Large Cap,2024-12-26 13:30:00,4163.95,4180.95,4143.25,4165.95,1157205
TCS,11536,NSE,Large Cap,2024-12-24 11:30:00,4185.00,4194.40,4146.00,4163.60,1280446
TCS,11536,NSE,Large Cap,2024-12-23 10:30:00,4149.70,4218.00,4115.00,4186.00,2280252
TCS,11536,NSE,Large Cap,2024-12-20 13:45:00,4173.90,4216.80,4133.70,4149.75,2141033
TCS,11536,NSE,Large Cap,2024-12-19 12:45:00,4283.70,4378.90,4161.20,4173.25,3667591
TCS,11536,NSE,Large Cap,2024-12-18 11:45:00,4324.05,4363.80,4282.00,4282.90,2528890
TCS,11536,NSE,Large Cap,2024-12-17 10:45:00,4350.70,4368.70,4298.15,4324.00,3201120
TCS,11536,NSE,Large Cap,2024-12-16 09:45:00,4447.60,4464.00,4345.90,4352.05,2105554
TCS,11536,NSE,Large Cap,2024-12-13 13:00:00,4482.85,4494.90,4430.20,4448.00,1101229
TCS,11536,NSE,Large Cap,2024-12-12 12:00:00,4469.95,4486.00,4394.80,4484.00,2223228
TCS,11536,NSE,Large Cap,2024-12-11 11:00:00,4433.75,4485.00,4407.00,4468.85,1837193
TCS,11536,NSE,Large Cap,2024-12-10 10:00:00,4471.90,4493.80,4407.80,4434.55,2080863
TCS,11536,NSE,Large Cap,2024-12-09 15:15:00,4453.35,4474.00,4427.75,4471.85,839292
TCS,11536,NSE,Large Cap,2024-12-06 12:15:00,4441.80,4469.40,4415.75,4454.20,2600075
TCS,11536,NSE,Large Cap,2024-12-05 11:15:00,4372.15,4489.00,4360.00,4441.95,3868950
TCS,11536,NSE,Large Cap,2024-12-04 10:15:00,4368.00,4409.95,4332.55,4372.20,3249695
TCS,11536,NSE,Large Cap,2024-12-03 09:15:00,4299.80,4382.80,4267.00,4367.90,2742296
TCS,11536,NSE,Large Cap,2024-12-02 14:30:00,4282.80,4314.35,4266.45,4314.35,609785
TCS,11536,NSE,Large Cap,2024-11-29 11:30:00,4280.95,4288.20,4230.05,4283.25,2409071
TCS,11536,NSE,Large Cap,2024-11-28 10:30:00,4312.20,4315.50,4195.90,4280.50,2934130
TCS,11536,NSE,Large Cap,2024-11-27 09:30:00,4365.35,4377.40,4291.65,4312.85,1879762
TCS,11536,NSE,Large Cap,2024-11-26 14:45:00,4351.25,4375.70,4343.20,4365.00,571292
TCS,11536,NSE,Large Cap,2024-11-25 13:45:00,4285.15,4353.65,4272.00,4352.00,4482101
TCS,11536,NSE,Large Cap,2024-11-22 10:45:00,4146.05,4308.85,4132.80,4285.35,3629414
TCS,11536,NSE,Large Cap,2024-11-21 09:45:00,4070.00,4160.50,4024.00,4146.60,2497107
TCS,11536,NSE,Large Cap,2024-11-19 14:00:00,4108.00,4109.10,4029.05,4070.25,1139227
TCS,11536,NSE,Large Cap,2024-11-18 13:00:00,4029.65,4132.15,4002.70,4108.05,1989180
TCS,11536,NSE,Large Cap,2024-11-14 15:15:00,4147.25,4213.00,3991.00,4029.40,2330309
TCS,11536,NSE,Large Cap,2024-11-13 14:15:00,4151.45,4159.90,4116.50,4146.40,2064763
TCS,11536,NSE,Large Cap,2024-11-12 13:15:00,4201.90,4214.25,4131.05,4151.60,1486099
TCS,11536,NSE,Large Cap,2024-11-11 12:15:00,4211.10,4217.90,4164.35,4200.75,1300747
TCS,11536,NSE,Large Cap,2024-11-08 09:15:00,4159.90,4234.30,4117.65,4211.15,2523503
TCS,11536,NSE,Large Cap,2024-11-07 14:30:00,4147.30,4156.00,4141.00,4146.00,995366
TCS,11536,NSE,Large Cap,2024-11-06 13:30:00,4126.00,4205.15,4085.10,4147.25,4128481
TCS,11536,NSE,Large Cap,2024-11-05 12:30:00,3971.55,4129.75,3965.85,4125.05,2911503
TCS,11536,NSE,Large Cap,2024-11-04 11:30:00,3920.90,3986.00,3920.00,3970.00,1699802
TCS,11536,NSE,Large Cap,2024-10-31 13:45:00,3982.90,3990.00,3913.25,3922.70,2650520
TCS,11536,NSE,Large Cap,2024-10-30 12:45:00,4105.50,4106.90,3960.10,3983.20,3146319
TCS,11536,NSE,Large Cap,2024-10-29 11:45:00,4078.35,4107.00,4060.50,4105.00,1616689
TCS,11536,NSE,Large Cap,2024-10-28 10:45:00,4099.95,4134.00,4060.20,4077.95,1438517
TCS,11536,NSE,Large Cap,2024-10-25 14:00:00,4051.00,4108.95,4043.00,4099.20,1189437
TCS,11536,NSE,Large Cap,2024-10-24 13:00:00,4058.10,4092.00,4034.10,4050.80,2105053
TCS,11536,NSE,Large Cap,2024-10-23 12:00:00,4106.50,4109.75,4004.00,4056.80,2755906
TCS,11536,NSE,Large Cap,2024-10-22 11:00:00,4076.05,4113.55,3999.60,4106.00,2428316
TCS,11536,NSE,Large Cap,2024-10-21 10:00:00,4091.30,4127.00,4056.25,4076.65,1790313
TCS,11536,NSE,Large Cap,2024-10-18 13:15:00,4121.95,4139.95,4084.50,4091.80,1035209
TCS,11536,NSE,Large Cap,2024-10-17 12:15:00,4098.70,4146.15,4087.35,4121.75,3117489
TCS,11536,NSE,Large Cap,2024-10-16 11:15:00,4094.40,4129.95,4067.80,4097.10,2335334
TCS,11536,NSE,Large Cap,2024-10-15 10:15:00,4130.30,4132.75,4071.00,4095.00,3230019
TCS,11536,NSE,Large Cap,2024-10-14 09:15:00,4141.15,4169.45,4122.20,4131.60,2671970
TCS,11536,NSE,Large Cap,2024-10-11 12:30:00,4128.35,4157.20,4122.00,4146.00,1906296
TCS,11536,NSE,Large Cap,2024-10-10 11:30:00,4263.75,4293.85,4112.50,4129.00,5591962
TCS,11536,NSE,Large Cap,2024-10-09 10:30:00,4274.35,4295.00,4246.70,4263.20,1334360
TCS,11536,NSE,Large Cap,2024-10-08 09:30:00,4251.05,4276.00,4204.20,4274.00,1432648
TCS,11536,NSE,Large Cap,2024-10-07 14:45:00,4265.20,4280.00,4245.00,4250.00,588433
TCS,11536,NSE,Large Cap,2024-10-04 11:45:00,4268.95,4298.00,4225.05,4265.75,2661388
TCS,11536,NSE,Large Cap,2024-10-03 10:45:00,4245.40,4279.85,4210.00,4268.85,3685091
TCS,11536,NSE,Large Cap,2024-10-01 15:00:00,4268.40,4295.75,4231.00,4245.45,1301464
TCS,11536,NSE,Large Cap,2024-09-30 14:00:00,4270.20,4289.90,4243.00,4268.30,2465335
TCS,11536,NSE,Large Cap,2024-09-27 11:00:00,4321.95,4330.55,4260.05,4270.15,3134075
TCS,11536,NSE,Large Cap,2024-09-26 10:00:00,4293.55,4378.00,4263.70,4321.75,4163413
TCS,11536,NSE,Large Cap,2024-09-25 15:15:00,4285.00,4316.80,4260.00,4294.55,1432710
TCS,11536,NSE,Large Cap,2024-09-24 14:15:00,4273.95,4291.00,4240.00,4284.95,3232280
TCS,11536,NSE,Large Cap,2024-09-23 13:15:00,4262.05,4275.00,4242.45,4275.00,2716730
TCS,11536,NSE,Large Cap,2024-09-20 10:15:00,4271.60,4304.70,4227.75,4262.30,5556851
TCS,11536,NSE,Large Cap,2024-09-19 09:15:00,4388.30,4421.75,4267.45,4271.20,3649646
TCS,11536,NSE,Large Cap,2024-09-18 14:30:00,4323.25,4390.05,4323.10,4390.05,485167
TCS,11536,NSE,Large Cap,2024-09-17 13:30:00,4514.95,4516.05,4321.00,4323.30,3155281
TCS,11536,NSE,Large Cap,2024-09-16 12:30:00,4503.85,4535.80,4468.15,4515.00,1304706
TCS,11536,NSE,Large Cap,2024-09-13 09:30:00,4506.20,4547.00,4494.45,4504.65,2163218
TCS,11536,NSE,Large Cap,2024-09-12 14:45:00,4488.35,4540.50,4487.55,4506.50,1147487
TCS,11536,NSE,Large Cap,2024-09-11 13:45:00,4515.70,4519.30,4431.35,4489.25,2318400
TCS,11536,NSE,Large Cap,2024-09-10 12:45:00,4515.70,4549.35,4501.40,4516.10,1430489
TCS,11536,NSE,Large Cap,2024-09-09 11:45:00,4470.45,4516.95,4430.50,4516.15,1542916
TCS,11536,NSE,Large Cap,2024-09-06 15:00:00,4455.00,4490.00,4441.25,4470.00,735562
TCS,11536,NSE,Large Cap,2024-09-05 14:00:00,4460.75,4518.50,4440.00,4456.30,2098975
TCS,11536,NSE,Large Cap,2024-09-04 13:00:00,4466.05,4487.00,4454.15,4460.80,1480269
TCS,11536,NSE,Large Cap,2024-09-03 12:00:00,4526.35,4555.35,4438.55,4466.30,1556062
TCS,11536,NSE,Large Cap,2024-09-02 11:00:00,4546.60,4568.00,4496.05,4526.25,1538789
TCS,11536,NSE,Large Cap,2024-08-30 14:15:00,4536.05,4588.00,4528.15,4547.10,2815985
TCS,11536,NSE,Large Cap,2024-08-29 13:15:00,4533.95,4556.00,4487.80,4536.00,2473139
TCS,11536,NSE,Large Cap,2024-08-28 12:15:00,4544.70,4550.00,4465.05,4534.00,1614823
TCS,11536,NSE,Large Cap,2024-08-27 11:15:00,4492.75,4562.45,4457.30,4544.75,1786284
TCS,11536,NSE,Large Cap,2024-08-26 10:15:00,4540.75,4552.10,4486.80,4491.65,1584443
TCS,11536,NSE,Large Cap,2024-08-23 13:30:00,4460.00,4549.90,4455.00,4540.45,1222812
TCS,11536,NSE,Large Cap,2024-08-22 12:30:00,4527.10,4527.30,4457.45,4459.35,2228132
TCS,11536,NSE,Large Cap,2024-08-21 11:30:00,4514.85,4558.25,4501.65,4527.30,2029528
TCS,11536,NSE,Large Cap,2024-08-20 10:30:00,4548.10,4552.70,4500.00,4514.35,1975797
TCS,11536,NSE,Large Cap,2024-08-19 09:30:00,4398.25,4564.80,4396.75,4549.00,2639297
TCS,11536,NSE,Large Cap,2024-08-16 12:45:00,4402.15,4426.85,4390.00,4396.50,1565177
TCS,11536,NSE,Large Cap,2024-08-14 10:45:00,4274.15,4409.40,4270.05,4401.90,3801789
TCS,11536,NSE,Large Cap,2024-08-13 09:45:00,4213.55,4296.00,4183.55,4274.10,2290378
TCS,11536,NSE,Large Cap,2024-08-12 15:00:00,4199.10,4230.00,4188.10,4213.15,795965
TCS,11536,NSE,Large Cap,2024-08-09 12:00:00,4247.05,4247.85,4187.00,4200.10,1477186
TCS,11536,NSE,Large Cap,2024-08-08 11:00:00,4191.30,4251.30,4160.00,4247.60,2505766
TCS,11536,NSE,Large Cap,2024-08-07 10:00:00,4195.15,4225.00,4180.30,4191.40,1472903
TCS,11536,NSE,Large Cap,2024-08-06 15:15:00,4168.80,4244.30,4166.90,4195.00,428186
TCS,11536,NSE,Large Cap,2024-08-05 14:15:00,4162.35,4257.40,4141.25,4168.55,2524423
TCS,11536,NSE,Large Cap,2024-08-02 11:15:00,4334.25,4339.15,4110.50,4160.90,4073444
TCS,11536,NSE,Large Cap,2024-08-01 10:15:00,4378.60,4419.05,4324.30,4334.35,2814149
TCS,11536,NSE,Large Cap,2024-07-31 09:15:00,4350.20,4414.00,4350.20,4380.25,2625843
TCS,11536,NSE,Large Cap,2024-07-30 14:30:00,4372.75,4379.00,4350.00,4350.00,426935
TCS,11536,NSE,Large Cap,2024-07-29 13:30:00,4388.90,4394.75,4327.30,4372.00,2068730
TCS,11536,NSE,Large Cap,2024-07-26 10:30:00,4388.00,4430.75,4375.00,4388.95,3787159
TCS,11536,NSE,Large Cap,2024-07-25 09:30:00,4294.25,4393.90,4274.20,4387.50,3138537
TCS,11536,NSE,Large Cap,2024-07-24 14:45:00,4319.95,4325.00,4283.30,4293.60,847656
TCS,11536,NSE,Large Cap,2024-07-23 13:45:00,4313.05,4360.95,4285.00,4319.00,2148405
TCS,11536,NSE,Large Cap,2024-07-22 12:45:00,4291.45,4324.00,4265.00,4312.50,2408239
TCS,11536,NSE,Large Cap,2024-07-19 09:45:00,4309.95,4357.00,4278.05,4291.50,3848636
TCS,11536,NSE,Large Cap,2024-07-18 15:00:00,4315.15,4358.55,4285.70,4310.00,1895945
TCS,11536,NSE,Large Cap,2024-07-16 13:00:00,4170.00,4323.65,4156.30,4315.20,5423902
TCS,11536,NSE,Large Cap,2024-07-15 12:00:00,4200.60,4208.00,4145.10,4170.10,3105225
TCS,11536,NSE,Large Cap,2024-07-12 15:15:00,4191.75,4233.95,4172.25,4201.10,3862988
TCS,11536,NSE,Large Cap,2024-07-11 14:15:00,3909.50,4199.90,3901.35,4191.30,15477573
TCS,11536,NSE,Large Cap,2024-07-10 13:15:00,3909.70,3980.00,3895.60,3911.15,3388370
TCS,11536,NSE,Large Cap,2024-07-09 12:15:00,3993.00,4003.30,3905.60,3910.00,1850081
TCS,11536,NSE,Large Cap,2024-07-08 11:15:00,3991.55,4011.75,3978.05,3992.95,1841215
TCS,11536,NSE,Large Cap,2024-07-05 14:30:00,4010.20,4027.00,3989.35,3990.95,1209126
TCS,11536,NSE,Large Cap,2024-07-04 13:30:00,4031.25,4035.00,3988.00,4010.00,1726955
TCS,11536,NSE,Large Cap,2024-07-03 12:30:00,3964.35,4047.35,3956.00,4030.85,2759653
TCS,11536,NSE,Large Cap,2024-07-02 11:30:00,4001.15,4023.15,3955.00,3963.60,2315290
